pose-00836	In a Plain Dealer survey, FitzGerald said he would make records deemed public under the Ohio Revised Code available to county residents on demand.	in the works	https://www.politifact.com/ohio/promises/fitz-o-meter/promise/868/release-public-records-on-demand/	None	fitz-o-meter	Ed FitzGerald	None	None	Release public records on demand	2011-01-20T13:56:11	None	['None']
pose-00930	Repeal any current non-charter restriction governing recall process and force any future restriction to be approved by voters.	in the works	https://www.politifact.com/florida/promises/carlos-o-meter/promise/962/make-recall-process-easier/	None	carlos-o-meter	Carlos Gimenez	None	None	Make recall process easier	2011-07-14T16:12:28	None	['None']
pose-01021	"I've told Congress, let's steer federal aid to schools that are doing a good job keeping tuition affordable and provide good value and serve their students well. If you're getting federal student loans -- colleges and universities -- you shouldn't just be loading up a whole bunch of debt on your students. You've got to figure out how are you working to make sure that they can afford their education."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/1101/reduce-federal-aid-colleges-dont-keep-costs-down/	None	obameter	Barack Obama	None	None	Reduce federal aid to colleges that don't keep costs down	2013-01-20T06:00:00	None	['United_States_Congress']
pose-00359	"Will a create an agency within the Corporation for National and Community Service dedicated to building the capacity and effectiveness of the nonprofit sector. The agency will be charged with: improving coordination of programs that support nonprofits across the federal government; fostering nonprofit accountability; streamlining processes for obtaining federal grants and contracts, and eliminating unnecessary requirements; and removing barriers for smaller nonprofits to participate in government programs. The agency will make grants to build the infrastructure of the nonprofit sector and capacity of nonprofit organizations, including their ability to ensure accountability, manage volunteers, and improve outcomes."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/378/create-an-office-to-help-improve-nonprofits/	None	obameter	Barack Obama	None	None	Create an office to help improve nonprofits	2010-01-07T13:26:56	None	['None']
pose-00080	"Pledged to provide at least $50 billion by 2013 for the global fight against HIV/AIDS, including our fair share of the Global Fund, in order to at least double the number of HIV-positive people on treatment and continue to provide treatments to one-third of all those who desperately need them. This funding will allow the U.S. to meet its commitments that have been flat-funded by the Bush Administration, which includes expanding existing programs to help the millions of children orphaned and made vulnerable by AIDS, increasing the number of health care workers by at least one million, preventing violence against women and girls, and improving health care systems so that U.S. assistance can be fully and effectively utilized."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/83/provide-50-billion-by-2013-for-the-global-fight-a/	None	obameter	Barack Obama	None	None	Provide $50 billion by 2013 for the global fight against HIV/AIDS	2010-01-07T13:26:47	None	['United_States', 'HIV/AIDS', 'HIV', 'Presidency_of_George_W._Bush']
pose-00772	"Teachers who agree to dedicate their time in one of our state's most underperforming schools would further be rewarded by accruing service credit at twice the rate, earning two years of credit for each calendar year served."	stalled	https://www.politifact.com/georgia/promises/deal-o-meter/promise/802/allow-teachers-at-underperforming-schools-accrue-s/	None	deal-o-meter	Nathan Deal	None	None	Allow teachers at underperforming schools accrue service credit at twice the normal rate	2011-01-06T16:27:46	None	['None']
pose-01233	"I will call for establishing a state loan refinancing authority. This will allow North Carolina to lower monthly loan repayments for thousands of (student) borrowers"	not yet rated	https://www.politifact.com/north-carolina/promises/coop-o-meter/promise/1324/state-assistance-student-loan-borrowers/	None	coop-o-meter	Roy Cooper	None	None	State assistance for student loan borrowers	2017-01-05T19:00:21	None	['None']
pose-01051	"As mayor, I will revamp StPete.org so that it’s user-friendly, highly interactive, and reflective of our community. The budget, in particular, should be easy to view and navigate."	promise kept	https://www.politifact.com/florida/promises/krise-o-meter/promise/1132/make-city-website-more-friendly/	None	krise-o-meter	Rick Kriseman	None	None	Make city website more friendly	2013-12-31T12:16:10	None	['None']
pose-00352	"Will expand and fund AmeriCorps from 75,000 slots today to 250,000 and they will focus this expansion on addressing the great challenges facing the nation." These additional slots will enable AmeriCorps to establish five new Corps: Classroom Corps to help teachers and students, with a priority placed on high-need and underserved schools; Health Corps to improve public health information and outreach to areas with inadequate health systems such as rural areas and inner cities; Clean Energy Corps to promote energy independence through efforts like weatherization, renewable energy projects and educational outreach; Veterans Corps to help keep America's sacred trust with its veterans; and Homeland Security Corps to help communities plan, prepare for and respond to emergencies.	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/371/fund-a-major-expansion-of-americorps/	None	obameter	Barack Obama	None	None	Fund a major expansion of AmeriCorps	2010-01-07T13:26:56	None	['AmeriCorps', 'United_States']
pose-00965	McDonnell will propose legislation to create a greater deterrent for, and to punish more harshly, those crimes where the victims are ruthlessly selected due to their age and perceived vulnerability.	promise kept	https://www.politifact.com/virginia/promises/bob-o-meter/promise/1000/seek-tougher-penalties-for-crimes-against-elderly/	None	bob-o-meter	Bob McDonnell	None	None	Seek tougher penalties for crimes against elderly	2011-09-09T12:56:22	None	['None']
pose-00219	Through the "Transparency and Integrity in Earmarks Act, will shed light on all earmarks by disclosing the name of the legislator who asked for each earmark, along with a written justification, 72 hours before they can be approved by the full Senate."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/235/require-more-disclosure-and-a-waiting-period-for-e/	None	obameter	Barack Obama	None	None	Require more disclosure and a waiting period for earmarks	2010-01-07T13:26:52	None	['None']
pose-00798	Impose "criminal penalties on employers who knowingly violate employment laws by hiring workers who are in Texas illegally."	promise broken	https://www.politifact.com/texas/promises/perry-o-meter/promise/829/press-for-criminal-penalties-for-employers-who-kno/	None	perry-o-meter	Rick Perry	None	None	Create criminal penalties for employers who knowingly hire undocumented workers	2011-01-13T12:33:38	None	['Texas']
pose-00710	Will restore "instructional time by eliminating redundant high-stakes standardized testing."	promise kept	https://www.politifact.com/oregon/promises/kitz-o-meter/promise/740/eliminate-redundant-standardized-tests/	None	kitz-o-meter	John Kitzhaber	None	None	Eliminate redundant standardized tests	2011-01-04T21:58:42	None	['None']
pose-00578	"Reforming health care for Medicaid recipients (through a waiver) and state employees to consumer directed care will lower the cost of health care, increase choice of health plans, and save taxpayers $1.8 billion."	in the works	https://www.politifact.com/florida/promises/scott-o-meter/promise/602/reform-medicaid-with-a-federal-waiver/	None	scott-o-meter	Rick Scott	None	None	Reform Medicaid with a federal waiver	2010-12-21T09:36:20	None	['None']
pose-01017	"I'll make sure the government does its part by cutting away spending we don't need. We've already cut a trillion dollars of spending we didn't need and we can do more. I want to do another trillion, trillion and a half of cuts."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/1097/cut-another-1-trillion-15-trillion-spending/	None	obameter	Barack Obama	None	None	Cut another $1 trillion to $1.5 trillion in spending	2013-01-20T06:00:00	None	['None']
